Function,Selection,Crossover,Mutation,Pop_Size,Iters,fitness,generation_found,FE
OneMax,tournament_3,uniform_prop_7,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_prop_7,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_3,uniform_prop_7,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_prop_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_prop_7,average,100,200,100.0,17.0,3400.0
OneMax,tournament_3,uniform_prop_7,average,100,200,100.0,15.0,3000.0
OneMax,tournament_3,uniform_prop_7,average,100,200,100.0,15.0,3000.0
OneMax,tournament_3,uniform_prop_7,average,100,200,100.0,16.0,3200.0
OneMax,tournament_3,uniform_prop_7,strong,100,200,99.0,32.0,6400.0
OneMax,tournament_3,uniform_prop_7,strong,100,200,100.0,44.0,8800.0
OneMax,tournament_3,uniform_prop_7,strong,100,200,99.0,42.0,8400.0
OneMax,tournament_3,uniform_prop_7,strong,100,200,100.0,29.0,5800.0
OneMax,tournament_3,uniform_prop_7,strong,100,200,100.0,57.0,11400.0
OneMax,tournament_3,uniform_rank_2,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_3,uniform_rank_2,weak,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_rank_2,weak,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_rank_2,weak,100,200,100.0,17.0,3400.0
OneMax,tournament_3,uniform_rank_2,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_3,uniform_rank_2,average,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_rank_2,average,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_rank_2,average,100,200,100.0,18.0,3600.0
OneMax,tournament_3,uniform_rank_2,average,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_rank_2,average,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_rank_2,strong,100,200,99.0,179.0,35800.0
OneMax,tournament_3,uniform_rank_2,strong,100,200,98.0,,
OneMax,tournament_3,uniform_rank_2,strong,100,200,98.0,,
OneMax,tournament_3,uniform_rank_2,strong,100,200,98.0,,
OneMax,tournament_3,uniform_rank_2,strong,100,200,98.0,,
OneMax,tournament_3,uniform_rank_7,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_3,uniform_rank_7,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_3,uniform_rank_7,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_rank_7,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_rank_7,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_3,uniform_rank_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_rank_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_rank_7,average,100,200,100.0,15.0,3000.0
OneMax,tournament_3,uniform_rank_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_3,uniform_rank_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_3,uniform_rank_7,strong,100,200,99.0,57.0,11400.0
OneMax,tournament_3,uniform_rank_7,strong,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_rank_7,strong,100,200,100.0,34.0,6800.0
OneMax,tournament_3,uniform_rank_7,strong,100,200,100.0,36.0,7200.0
OneMax,tournament_3,uniform_rank_7,strong,100,200,100.0,36.0,7200.0
OneMax,tournament_3,uniform_tour_3,weak,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_3,weak,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_3,weak,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_tour_3,weak,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_tour_3,weak,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_tour_3,average,100,200,100.0,26.0,5200.0
OneMax,tournament_3,uniform_tour_3,average,100,200,100.0,24.0,4800.0
OneMax,tournament_3,uniform_tour_3,average,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_3,average,100,200,100.0,22.0,4400.0
OneMax,tournament_3,uniform_tour_3,average,100,200,100.0,23.0,4600.0
OneMax,tournament_3,uniform_tour_3,strong,100,200,96.0,,
OneMax,tournament_3,uniform_tour_3,strong,100,200,97.0,,
OneMax,tournament_3,uniform_tour_3,strong,100,200,97.0,,
OneMax,tournament_3,uniform_tour_3,strong,100,200,98.0,,
OneMax,tournament_3,uniform_tour_3,strong,100,200,97.0,,
OneMax,tournament_3,uniform_tour_7,weak,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_7,weak,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_tour_7,weak,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_tour_7,weak,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_tour_7,weak,100,200,100.0,17.0,3400.0
OneMax,tournament_3,uniform_tour_7,average,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_7,average,100,200,100.0,22.0,4400.0
OneMax,tournament_3,uniform_tour_7,average,100,200,100.0,19.0,3800.0
OneMax,tournament_3,uniform_tour_7,average,100,200,100.0,21.0,4200.0
OneMax,tournament_3,uniform_tour_7,average,100,200,100.0,20.0,4000.0
OneMax,tournament_3,uniform_tour_7,strong,100,200,98.0,,
OneMax,tournament_3,uniform_tour_7,strong,100,200,97.0,,
OneMax,tournament_3,uniform_tour_7,strong,100,200,97.0,,
OneMax,tournament_3,uniform_tour_7,strong,100,200,98.0,,
OneMax,tournament_3,uniform_tour_7,strong,100,200,98.0,,
OneMax,tournament_5,empty,weak,100,200,100.0,67.0,13400.0
OneMax,tournament_5,empty,weak,100,200,100.0,66.0,13200.0
OneMax,tournament_5,empty,weak,100,200,100.0,65.0,13000.0
OneMax,tournament_5,empty,weak,100,200,100.0,73.0,14600.0
OneMax,tournament_5,empty,weak,100,200,100.0,76.0,15200.0
OneMax,tournament_5,empty,average,100,200,100.0,63.0,12600.0
OneMax,tournament_5,empty,average,100,200,100.0,63.0,12600.0
OneMax,tournament_5,empty,average,100,200,100.0,60.0,12000.0
OneMax,tournament_5,empty,average,100,200,100.0,53.0,10600.0
OneMax,tournament_5,empty,average,100,200,100.0,59.0,11800.0
OneMax,tournament_5,empty,strong,100,200,93.0,,
OneMax,tournament_5,empty,strong,100,200,94.0,,
OneMax,tournament_5,empty,strong,100,200,94.0,,
OneMax,tournament_5,empty,strong,100,200,96.0,,
OneMax,tournament_5,empty,strong,100,200,94.0,,
OneMax,tournament_5,one_point,weak,100,200,100.0,26.0,5200.0
OneMax,tournament_5,one_point,weak,100,200,100.0,28.0,5600.0
OneMax,tournament_5,one_point,weak,100,200,100.0,32.0,6400.0
OneMax,tournament_5,one_point,weak,100,200,100.0,31.0,6200.0
OneMax,tournament_5,one_point,weak,100,200,100.0,30.0,6000.0
OneMax,tournament_5,one_point,average,100,200,100.0,26.0,5200.0
OneMax,tournament_5,one_point,average,100,200,100.0,28.0,5600.0
OneMax,tournament_5,one_point,average,100,200,100.0,30.0,6000.0
OneMax,tournament_5,one_point,average,100,200,100.0,31.0,6200.0
OneMax,tournament_5,one_point,average,100,200,100.0,28.0,5600.0
OneMax,tournament_5,one_point,strong,100,200,99.0,63.0,12600.0
OneMax,tournament_5,one_point,strong,100,200,99.0,106.0,21200.0
OneMax,tournament_5,one_point,strong,100,200,98.0,,
OneMax,tournament_5,one_point,strong,100,200,99.0,157.0,31400.0
OneMax,tournament_5,one_point,strong,100,200,99.0,165.0,33000.0
OneMax,tournament_5,two_point,weak,100,200,100.0,28.0,5600.0
OneMax,tournament_5,two_point,weak,100,200,100.0,27.0,5400.0
OneMax,tournament_5,two_point,weak,100,200,100.0,24.0,4800.0
OneMax,tournament_5,two_point,weak,100,200,100.0,24.0,4800.0
OneMax,tournament_5,two_point,weak,100,200,100.0,26.0,5200.0
OneMax,tournament_5,two_point,average,100,200,100.0,26.0,5200.0
OneMax,tournament_5,two_point,average,100,200,100.0,25.0,5000.0
OneMax,tournament_5,two_point,average,100,200,100.0,24.0,4800.0
OneMax,tournament_5,two_point,average,100,200,100.0,21.0,4200.0
OneMax,tournament_5,two_point,average,100,200,100.0,25.0,5000.0
OneMax,tournament_5,two_point,strong,100,200,99.0,61.0,12200.0
OneMax,tournament_5,two_point,strong,100,200,99.0,47.0,9400.0
OneMax,tournament_5,two_point,strong,100,200,99.0,56.0,11200.0
OneMax,tournament_5,two_point,strong,100,200,99.0,147.0,29400.0
OneMax,tournament_5,two_point,strong,100,200,99.0,190.0,38000.0
OneMax,tournament_5,uniform_2,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_2,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_2,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_2,average,100,200,100.0,18.0,3600.0
OneMax,tournament_5,uniform_2,strong,100,200,100.0,28.0,5600.0
OneMax,tournament_5,uniform_2,strong,100,200,100.0,33.0,6600.0
OneMax,tournament_5,uniform_2,strong,100,200,100.0,23.0,4600.0
OneMax,tournament_5,uniform_2,strong,100,200,99.0,102.0,20400.0
OneMax,tournament_5,uniform_2,strong,100,200,100.0,37.0,7400.0
OneMax,tournament_5,uniform_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_5,uniform_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_5,uniform_7,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_7,strong,100,200,100.0,29.0,5800.0
OneMax,tournament_5,uniform_7,strong,100,200,100.0,27.0,5400.0
OneMax,tournament_5,uniform_7,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_5,uniform_7,strong,100,200,100.0,19.0,3800.0
OneMax,tournament_5,uniform_7,strong,100,200,100.0,23.0,4600.0
OneMax,tournament_5,uniform_prop_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_prop_2,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_prop_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_prop_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_prop_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_prop_2,average,100,200,100.0,18.0,3600.0
OneMax,tournament_5,uniform_prop_2,average,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_prop_2,average,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_prop_2,average,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_prop_2,average,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_prop_2,strong,100,200,100.0,25.0,5000.0
OneMax,tournament_5,uniform_prop_2,strong,100,200,100.0,27.0,5400.0
OneMax,tournament_5,uniform_prop_2,strong,100,200,100.0,23.0,4600.0
OneMax,tournament_5,uniform_prop_2,strong,100,200,100.0,33.0,6600.0
OneMax,tournament_5,uniform_prop_2,strong,100,200,100.0,29.0,5800.0
OneMax,tournament_5,uniform_prop_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_prop_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_prop_7,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_prop_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_prop_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_5,uniform_prop_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_prop_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_prop_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_prop_7,average,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_prop_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_prop_7,strong,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_prop_7,strong,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_prop_7,strong,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_prop_7,strong,100,200,100.0,19.0,3800.0
OneMax,tournament_5,uniform_prop_7,strong,100,200,100.0,21.0,4200.0
OneMax,tournament_5,uniform_rank_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_rank_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_rank_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_rank_2,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_rank_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_rank_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_rank_2,average,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_rank_2,average,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_rank_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_rank_2,average,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_rank_2,strong,100,200,100.0,30.0,6000.0
OneMax,tournament_5,uniform_rank_2,strong,100,200,100.0,31.0,6200.0
OneMax,tournament_5,uniform_rank_2,strong,100,200,100.0,21.0,4200.0
OneMax,tournament_5,uniform_rank_2,strong,100,200,100.0,25.0,5000.0
OneMax,tournament_5,uniform_rank_2,strong,100,200,100.0,37.0,7400.0
OneMax,tournament_5,uniform_rank_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_rank_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_rank_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_rank_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_5,uniform_rank_7,weak,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_rank_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_rank_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_rank_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_rank_7,average,100,200,100.0,13.0,2600.0
OneMax,tournament_5,uniform_rank_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_5,uniform_rank_7,strong,100,200,100.0,22.0,4400.0
OneMax,tournament_5,uniform_rank_7,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_5,uniform_rank_7,strong,100,200,100.0,21.0,4200.0
OneMax,tournament_5,uniform_rank_7,strong,100,200,100.0,21.0,4200.0
OneMax,tournament_5,uniform_rank_7,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_5,uniform_tour_3,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_3,weak,100,200,100.0,18.0,3600.0
OneMax,tournament_5,uniform_tour_3,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_3,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_3,weak,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_tour_3,average,100,200,100.0,18.0,3600.0
OneMax,tournament_5,uniform_tour_3,average,100,200,100.0,19.0,3800.0
OneMax,tournament_5,uniform_tour_3,average,100,200,100.0,20.0,4000.0
OneMax,tournament_5,uniform_tour_3,average,100,200,100.0,19.0,3800.0
OneMax,tournament_5,uniform_tour_3,average,100,200,100.0,21.0,4200.0
OneMax,tournament_5,uniform_tour_3,strong,100,200,100.0,59.0,11800.0
OneMax,tournament_5,uniform_tour_3,strong,100,200,99.0,70.0,14000.0
OneMax,tournament_5,uniform_tour_3,strong,100,200,99.0,83.0,16600.0
OneMax,tournament_5,uniform_tour_3,strong,100,200,100.0,42.0,8400.0
OneMax,tournament_5,uniform_tour_3,strong,100,200,100.0,48.0,9600.0
OneMax,tournament_5,uniform_tour_7,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_7,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_5,uniform_tour_7,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_5,uniform_tour_7,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_7,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_7,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_tour_7,average,100,200,100.0,17.0,3400.0
OneMax,tournament_5,uniform_tour_7,average,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_7,average,100,200,100.0,18.0,3600.0
OneMax,tournament_5,uniform_tour_7,average,100,200,100.0,16.0,3200.0
OneMax,tournament_5,uniform_tour_7,strong,100,200,100.0,22.0,4400.0
OneMax,tournament_5,uniform_tour_7,strong,100,200,99.0,64.0,12800.0
OneMax,tournament_5,uniform_tour_7,strong,100,200,100.0,72.0,14400.0
OneMax,tournament_5,uniform_tour_7,strong,100,200,99.0,63.0,12600.0
OneMax,tournament_5,uniform_tour_7,strong,100,200,100.0,49.0,9800.0
OneMax,tournament_7,empty,weak,100,200,100.0,57.0,11400.0
OneMax,tournament_7,empty,weak,100,200,100.0,60.0,12000.0
OneMax,tournament_7,empty,weak,100,200,100.0,64.0,12800.0
OneMax,tournament_7,empty,weak,100,200,100.0,60.0,12000.0
OneMax,tournament_7,empty,weak,100,200,100.0,61.0,12200.0
OneMax,tournament_7,empty,average,100,200,100.0,51.0,10200.0
OneMax,tournament_7,empty,average,100,200,100.0,53.0,10600.0
OneMax,tournament_7,empty,average,100,200,100.0,52.0,10400.0
OneMax,tournament_7,empty,average,100,200,100.0,54.0,10800.0
OneMax,tournament_7,empty,average,100,200,100.0,51.0,10200.0
OneMax,tournament_7,empty,strong,100,200,97.0,,
OneMax,tournament_7,empty,strong,100,200,96.0,,
OneMax,tournament_7,empty,strong,100,200,95.0,,
OneMax,tournament_7,empty,strong,100,200,96.0,,
OneMax,tournament_7,empty,strong,100,200,97.0,,
OneMax,tournament_7,one_point,weak,100,200,100.0,26.0,5200.0
OneMax,tournament_7,one_point,weak,100,200,100.0,31.0,6200.0
OneMax,tournament_7,one_point,weak,100,200,100.0,28.0,5600.0
OneMax,tournament_7,one_point,weak,100,200,100.0,30.0,6000.0
OneMax,tournament_7,one_point,weak,100,200,100.0,29.0,5800.0
OneMax,tournament_7,one_point,average,100,200,100.0,24.0,4800.0
OneMax,tournament_7,one_point,average,100,200,100.0,27.0,5400.0
OneMax,tournament_7,one_point,average,100,200,100.0,23.0,4600.0
OneMax,tournament_7,one_point,average,100,200,100.0,26.0,5200.0
OneMax,tournament_7,one_point,average,100,200,100.0,27.0,5400.0
OneMax,tournament_7,one_point,strong,100,200,100.0,45.0,9000.0
OneMax,tournament_7,one_point,strong,100,200,100.0,48.0,9600.0
OneMax,tournament_7,one_point,strong,100,200,100.0,39.0,7800.0
OneMax,tournament_7,one_point,strong,100,200,100.0,99.0,19800.0
OneMax,tournament_7,one_point,strong,100,200,100.0,64.0,12800.0
OneMax,tournament_7,two_point,weak,100,200,100.0,28.0,5600.0
OneMax,tournament_7,two_point,weak,100,200,100.0,23.0,4600.0
OneMax,tournament_7,two_point,weak,100,200,100.0,28.0,5600.0
OneMax,tournament_7,two_point,weak,100,200,100.0,27.0,5400.0
OneMax,tournament_7,two_point,weak,100,200,100.0,27.0,5400.0
OneMax,tournament_7,two_point,average,100,200,100.0,23.0,4600.0
OneMax,tournament_7,two_point,average,100,200,100.0,24.0,4800.0
OneMax,tournament_7,two_point,average,100,200,100.0,21.0,4200.0
OneMax,tournament_7,two_point,average,100,200,100.0,20.0,4000.0
OneMax,tournament_7,two_point,average,100,200,100.0,25.0,5000.0
OneMax,tournament_7,two_point,strong,100,200,100.0,34.0,6800.0
OneMax,tournament_7,two_point,strong,100,200,100.0,23.0,4600.0
OneMax,tournament_7,two_point,strong,100,200,100.0,34.0,6800.0
OneMax,tournament_7,two_point,strong,100,200,100.0,42.0,8400.0
OneMax,tournament_7,two_point,strong,100,200,100.0,41.0,8200.0
OneMax,tournament_7,uniform_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_7,uniform_2,weak,100,200,100.0,17.0,3400.0
OneMax,tournament_7,uniform_2,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_7,uniform_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_7,uniform_2,weak,100,200,100.0,16.0,3200.0
OneMax,tournament_7,uniform_2,average,100,200,100.0,14.0,2800.0
OneMax,tournament_7,uniform_2,average,100,200,100.0,12.0,2400.0
OneMax,tournament_7,uniform_2,average,100,200,100.0,17.0,3400.0
OneMax,tournament_7,uniform_2,average,100,200,100.0,14.0,2800.0
OneMax,tournament_7,uniform_2,average,100,200,100.0,15.0,3000.0
OneMax,tournament_7,uniform_2,strong,100,200,100.0,25.0,5000.0
OneMax,tournament_7,uniform_2,strong,100,200,100.0,26.0,5200.0
OneMax,tournament_7,uniform_2,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_7,uniform_2,strong,100,200,100.0,18.0,3600.0
OneMax,tournament_7,uniform_2,strong,100,200,100.0,24.0,4800.0
OneMax,tournament_7,uniform_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_7,uniform_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_7,uniform_7,weak,100,200,100.0,11.0,2200.0
OneMax,tournament_7,uniform_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_7,uniform_7,weak,100,200,100.0,10.0,2000.0
OneMax,tournament_7,uniform_7,average,100,200,100.0,10.0,2000.0
OneMax,tournament_7,uniform_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_7,uniform_7,average,100,200,100.0,10.0,2000.0
OneMax,tournament_7,uniform_7,average,100,200,100.0,12.0,2400.0
OneMax,tournament_7,uniform_7,average,100,200,100.0,11.0,2200.0
OneMax,tournament_7,uniform_7,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_7,uniform_7,strong,100,200,100.0,18.0,3600.0
OneMax,tournament_7,uniform_7,strong,100,200,100.0,17.0,3400.0
OneMax,tournament_7,uniform_7,strong,100,200,100.0,20.0,4000.0
OneMax,tournament_7,uniform_7,strong,100,200,100.0,17.0,3400.0
OneMax,tournament_7,uniform_prop_2,weak,100,200,100.0,13.0,2600.0
OneMax,tournament_7,uniform_prop_2,weak,100,200,100.0,15.0,3000.0
OneMax,tournament_7,uniform_prop_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_7,uniform_prop_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_7,uniform_prop_2,weak,100,200,100.0,14.0,2800.0
OneMax,tournament_7,uniform_prop_2,average,100,200,100.0,15.0,3000.0
